磚|B112 S16 N3219 V4043 P1-5-11 I5a11.1 Yzhuan1|セン かわら|||tile
磛|B112 S16 P2-11-5 Ychan2|サン セン けわ.しい|||cliff
磟|B112 S16 P1-5-11 Ylu4|リク ロク|||mediocre, busy, occupied, roller
磠|B112 S16 P1-5-11 Ylu3|ロ すな|||sal ammoniac, sand, pebble
磡|B112 S16 P1-5-11 Ykan4|カン コン|||cliff, ledge, bank, step
磤|B112 S15 P1-5-10 Yyin3|イン オン|||
磦|B112 S16 P1-5-11 Ybiao1|ヒョウ みね|||
磧|B112 S16 V4041 P1-5-11 I5a11.3 Yqi4|セキ かわら|||expanse of sand, pebbly beach
磨|B112 G8 S16 F1608 N5393 V4045 H3181 DK2033 L594 IN1531 E1831 P3-3-13 I3q13.3 Ymo2 Ymo4|マ みが.く す.る|おさむ||grind, polish, scour, improve, brush (teeth)
磪|B112 S16 P1-5-11 Ycui1|サイ スイ けわ.しい|||high mountain, precipitous
磬|B112 S16 V4042 P2-11-5 I5a11.4 Yqing4|ケイ|||upside-V-shaped gong
磯|B112 G9 S17 F1444 N3221 V4049 H1242 DK839 L2594 IN2177 P1-5-12 I5a12.1 Yji1|キ いそ|し そ||seashore, beach
磲|B112 S17 P1-5-12 Yqu2|キョ ゴ|||
磳|B112 S17 P1-5-12 Yzeng1|ソウ ジョウ いし|||
磴|B112 S17 V4046 P1-5-12 I5a12.4 Ydeng4|トウ|||stone steps, stone bridge
磶|B112 S17 P1-5-12 Yxi4|セキ シャク いしずえ|||
磷|B112 S17 P1-5-12 Ylin2|リン ロウ リョウ なが.れる うすい うす.らぐ きらら|||Phosphorus (element), water rushing between rocks
磺|B112 S17 P1-5-12 Yhuang2|コウ あらがね|||Sulphur (element), brimstone
磻|B112 S17 P1-5-12 Ypan2|ハン ハ いし|||tributary of Wei river in Shaanxi
磽|B112 S17 V4047 P1-5-12 I5a12.3 Yqiao1|コウ キョウ|||rocky, barren
磿|B112 S17 P3-2-15 Yli4|レキ リャク|||
礀|B112 S17 P1-5-12 Yjian4|カン ケン たに|||
礁|B112 G8 S17 F1977 N3220 V4048 H1243 DK840 L558 IN1768 E1413 P1-5-12 I5a12.2 Yjiao1|ショウ|||reef, sunken rock
礆|B112 S18 P1-5-13 Yjian3|ケン けわ.しい|||
礇|B112 S18 V4051 P1-5-13 I5a13.1 Yyu4|イク|||jewel
礌|B112 S18 P1-5-13 Ylei3|ライ お.とす|||
礎|B112 G8 S18 F1224 N3222 V4054 H1248 DK842 L394 IN1515 E1512 P1-5-13 I5a13.2 Ychu3|ソ いしずえ|もと||cornerstone, foundation stone
礐|B112 S18 P2-13-5 Yque4|カク コク|||
礑|B112 S18 V4052 P1-5-13 I5a13.3 Ydang4|トウ はた はたと|||bottom, base, slap, bang, all of a sudden
礒|B112 S18 F2344 V4053 P1-5-13 I5a13.4 Ywo4 Yyi3|ギ ガ いそ いわお|||rock, beach, shore
礙|B112 S19 N3223 V4055 P1-5-14 Yai4|ガイ ゲ さまた.げる|||obstruct, hinder, block, deter
礚|B112 S19 P1-5-14 Yke1|カイ|||
礜|B112 S19 P2-14-5 Yyu4|ヨ|||
礞|B112 S19 P1-5-14 Ymeng2|ボウ ム いし|||
礟|B112 S19 P1-5-14 Ypao4|ホ ホウ いしはじき|||ancient ballista for throwing heavy stones, cannon, gun
礠|B112 S19 P1-5-14 Yzi1|ジ|||
礥|B112 S19 P1-5-14 Yxian2|キン ケン むつか.しい|||
礦|B112 S20 N3225 V4057 H1256 P1-5-15 Ykuang4 Ygong3|コウ あらがね|||mine, mineral, ore
礧|B112 S20 P1-5-15 Ylei3|ライ ルイ|||roll
礩|B112 S20 P1-5-15 Yzhi4|シツ シチ いしずえ|||
礪|B112 S19 N3224 V4056 P1-5-14 I5a14.1 Yli4|レイ あらと みが.く|と||whetstone, polish
礫|B112 S20 N3227 V4059 P1-5-15 I5a15.1 Yli4|レキ つぶて こいし|||small stones
礬|B112 S20 N3226 V4058 P2-12-8 I5a15.2 Yfan2|バン ハン|||alum
礭|B112 S21 P1-5-16 Yque4|カク むち|||
礮|B112 S21 Ypao4||||ancient ballista for throwing heavy stones a cannon, a gun
礱|B112 S21 P2-16-5 Ylong2|ロウ ル と.ぐ|||grind, sharpen, mill
礴|B112 S22 P1-5-17 Ybo2|ハク ま.じる|||fill, extend
礵|B112 S22 P1-5-17 Yshuang1|ソウ ひそ|||arsenic
示|B113 G5 S5 F237 N3228 V4060 H1936 DK1229 L1086 IN615 E695 P2-1-4 I4e0.1 Yshi4|ジ シ しめ.す|||show, indicate, point out, express, display
礻|B113 S4 H3469 P4-4-4 Yshi4|シ||ねへん しめすへん|cult, showing radical (no. 113)
礼|B113 G3 S5 F1185 N3229 V4061 H818 DK547 L1087 IN620 E413 P1-4-1 I4e1.1 Yli3|レイ ライ|あや なり のり ひろし れ||salute, bow, ceremony, thanks, remuneration
礽|B113 S6 P1-4-2 Yreng2|ジョウ ニョウ さいわ.い|||blessings, happiness
社|B113 G2 S7 F21 N3231 V4065 H840 DK562 L1092 IN308 E137 P1-4-3 I4e3.1 Yshe4|シャ やしろ|こそ||company, firm, office, association, shrine
礿|B113 S7 P1-4-3 Yyue4|ヤク ヨウ まつり|||sacrifice
祀|B113 S8 N3230 V4064 H1128 L2992 P1-5-3 I4e3.2 Ysi4|シ まつ.る まつり|||enshrine, worship
祁|B113 G9 S7 V4063 P1-4-3 Yqi2|キ ケ|||intense, large
祄|B113 S8 P1-4-4 Yxie4|カイ たす.ける|||
祅|B113 S8 P1-4-4 Yyao1|ヨウ わざわ.い|||calamities, disasters
祆|B113 S8 P1-4-4 Yxian1|ケン テン|||Ormazda, god of the Zoroastrians (extended to god of the Manicheans)
祇|B113 G9 S8 F2169 N3233 V4068 L2600 P1-4-4 Yzhi3 Yqi2 Yzhi1|ギ キ シ くにつかみ ただ まさに|||national or local god, peaceful, great
祈|B113 G8 S8 F1462 N3234 V4071 H875 DK588 L1128 IN621 E1124 P1-4-4 I4e4.3 Yqi2|キ いの.る|のり れい||pray, wish
祉|B113 G8 S8 F1063 N3232 V4069 H876 DK589 L1091 IN1390 E1316 P1-4-4 I4e4.1 Yzhi3|シ|||welfare, happiness
祊|B113 S8 P1-4-4 Ybeng1|ホウ ヒョウ まつり|||river in Shandong, space inside
祋|B113 S8 P1-4-4 Yshu1|タイ タツ タチ ほこ|||
祏|B113 S9 P1-4-5 Yshi2|セキ ジャク いはい|||shrine
祐|B113 G9 S9 F1706 N3240 V4079 H915 DK618 L2599 IN2178 P1-4-5 I4e5.3 Yyou4|ユウ ウ たす.ける|すけ さち よし たすく ひろ ひろし まさ||help
祑|B113 S9 P1-4-5 Yzhi4|チツ ジチ|||
祓|B113 S9 N3242 V4082 L2993 P1-4-5 I4e5.2 Yfu2|フツ ハイ はら.う|||exorcise
祔|B113 S9 P1-4-5 Yfu4|フ あわせまつ.る|||worship one's ancestors, entomb
祕|B113 G10 S10 N3236 V4075 H1153 P1-5-5 Ymi4|ヒ ひ.める かく.す|||mysterious, secret, abstruse
祖|B113 G5 S9 F1226 N3243 V4083 H914 DK617 L1779 IN622 E736 P1-4-5 I4e5.4 Yzu3|ソ|い||ancestor, pioneer, founder
祗|B113 S10 N3238 V4077 P1-5-5 I4e5.7 Yzhi1|シ つつし.む まさに|||respectful
祘|B113 S9 P1-4-5 Ysuan4|サン かぞ.える|||to calculate
祚|B113 S10 N3237 V4076 P1-5-5 I4e5.6 Yzuo4|ソ くら.い さいわ.い|||imperial throne, happiness
祛|B113 S9 P1-4-5 Yqu1|キョ コ はら.う|||expel, disperse, exorcise
祜|B113 S9 P1-4-5 Yhu4|コ さいわ.い|||blessing, happiness, prosperity
祝|B113 G4 S9 F1184 N3244 V4085 H913 DK616 L1089 IN851 E706 P1-4-5 I4e5.5 Yzhu4|シュク シュウ いわ.う|のり ほぎ ゆわい||celebrate, congratulate
神|B113 G3 S9 F347 N3245 V4087 H912 DK615 L1119 IN310 E324 P1-4-5 I4e5.1 Yshen2|シン ジン かみ かん- こう-|か かぐ かな かも くま こ こは だま み||gods, mind, soul
祟|B113 S10 N3239 V4078 L2945 P2-5-5 I4e5.9 Ysui4|スイ たた.る たた.り|||curse, haunt
祠|B113 S10 N3241 V4081 P1-5-5 I4e5.8 Yci2|シ ほこら まつる|||small shrine
祢|B113 G9 S9 N3235 V4074 L2601 P1-4-5 Ymi2 Yni3|ネ デイ ナイ|||ancestral shrine
祥|B113 G8 S10 F1273 N3246 V4090 H948 DK644 L1088 IN1576 E1398 P1-4-6 I4e6.1 Yxiang2|ショウ さいわ.い きざ.し よ.い つまび.らか|あき さか さち ひろ まさ やす ゆき よし あきら さき さむ ただ なか なが||auspicious, happiness, blessedness, good omen, good fortune
祧|B113 S10 P1-4-6 Ytiao1|チョウ|||an ancestral hall
票|B113 G4 S11 F489 N4276 V4089 H2669 DK1713 L1606 IN922 E570 P2-6-5 I4e6.2 Ypiao4|ヒョウ|||ballot, label, ticket, sign
祩|B113 S10 P1-4-6 Yzhu1|シュ チュ のろ.う|||
祫|B113 S10 P1-4-6 Yxia2|コウ ギョウ まつ.る|||triennial sacrifice one's ancestor
祭|B113 G3 S11 F1124 N3247 V4092 H2672 DK1715 L1102 IN617 E283 P2-6-5 I4e6.3 Yji4 Yzhai4|サイ まつ.る まつ.り まつり|||ritual, offer prayers, celebrate, deify, enshrine, worship
祲|B113 S11 P1-4-7 Yjin1 Yjin4|シン|||ominous or sinister spirit, vigor
祷|B113 S11 N3260 V4093 H1253 L2598 P1-4-7 Ydao3|トウ いの.る いの.り まつ.る|||pray
祹|B113 S11 P1-4-7 Ytao2|トウ さいわ.い|||
祺|B113 S13 V4095 P1-5-8 I4e8.1 Yqi2|キ さいわ.い やす.い|||fortunate, blessed, peace of mind, security
祻|B113 S11 P1-4-7 Ygu4|コ ク まつり|||
祼|B113 S12 P1-4-8 Yguan4|カン まつり|||libation
祾|B113 S12 P1-4-8 Yling2|リョウ ロウ いつく.しみ|||
祿|B113 G9 S13 V4097 H1205 P1-5-8 Ylu4|ロク さいわ.い ふち|||fief, allowance, pension, grant, happiness
禀|B113 S13 N3249 V4094 P2-2-11 Ybing3|リン ヒン こめぐら|||salary in rice
禁|B113 G5 S13 F681 N3251 V4098 H2795 DK1788 L1098 IN482 E654 P2-8-5 I4e8.3 Yjin4 Yjin1|キン|||prohibition, ban, forbid
禄|B113 G9 S12 F2126 N3250 V4096 H1002 DK684 L2602 IN2179 P1-4-8 I4e8.2 Ylu4|ロク さいわ.い ふち|とし よし||fief, allowance, pension, grant, happiness
禅|B113 G8 S13 F1902 N3255 V4104 H1032 DK708 L1930 IN1540 E1502 P1-4-9 I4e9.2 Yshan4 Ychan2|ゼン セン しずか ゆず.る|||Zen, silent meditation
禊|B113 S14 N3253 V4101 P1-5-9 I4e9.5 Yxi4|ケイ カツ みそぎ はら.う|||Shinto purification ceremony
禋|B113 S13 P1-4-9 Yyin1|イン エン まつ.る|||offer sacrifice, sacrifice
禌|B113 S13 P1-4-9 Yzi1|シ いこ.う|||
禍|B113 G8 S13 F2010 N3254 V4102 H1030 DK706 L1291 IN1809 E1051 P1-4-9 I4e9.4 Yhuo4|カ わざわい|||calamity, misfortune, evil, curse
禎|B113 G9 S13 F2083 N3252 V4099 H1031 DK707 L2603 IN2180 P1-4-9 I4e9.3 Yzhen1|テイ さいわ.い|さだ ただし よし さち とも のり||happiness, blessed, good fortune, auspicious
福|B113 G3 S13 F467 N3256 V4105 H1029 DK705 L1090 IN1379 E386 P1-4-9 I4e9.1 Yfu2|フク|とし とみ ふ ふき ふっ ぼく よし||blessing, fortune, luck, wealth
禑|B113 S13 P1-4-9 Ywu2|グ ゴ さいわ.い|||
禓|B113 S13 P1-4-9 Yyang2|ヨウ ショウ まつり|||to drive out demons, etc., (as was done at the new-year)
禔|B113 S13 P1-4-9 Yti2|シ テイ ダイ さいわ.い|||happiness, peace, good fortune
禕|B113 S13 P1-4-9 Yyi1|イ よい|||excellent, rare, beautiful, fine
禖|B113 S13 P1-4-9 Ymei2|バイ マイ|||sacrifice
禘|B113 S13 P1-4-9 Ydi4|テイ ダイ まつり|||imperial ancestor worship
禛|B113 S14 P1-4-10 Yzhen1|シン う.ける|||
禜|B113 S15 P2-8-7 Yyong3|エイ ヨウ|||sacrifice
禝|B113 S15 V4108 P1-5-10 I4e10.1 Yji4|ショク きび|||proper name
禡|B113 S14 P1-4-10 Yma4|バ メ まつり|||sacrifice place for military purposes
禦|B113 S17 N3258 V4111 H2870 L2597 P2-12-5 I4e12.2 Yyu4|ギョ ゴ ふせ.ぐ|||defend, protect, resist, ward off
禧|B113 S17 V4112 P1-5-12 I4e12.1 Yxi1|キ さいわ.い|||fortunate, auspicious
禨|B113 S16 P1-4-12 Yji1|キ ケ きざし|||pray for good fortune
禩|B113 S16 P1-4-12 Ysi4|シ|||
禪|B113 G10 S17 N3257 V4110 H1245 P1-5-12 Ychan2 Yshan4|ゼン セン しずか ゆず.る|||Zen Buddhism, silent meditation
禫|B113 S16 P1-4-12 Yxuan1|タン ドン まつり|||sacrifice offered on anniversary
禮|B113 G10 S18 N3259 V4113 H1249 P1-5-13 Yli3|レイ ライ|ひろ れ||social custom, manners, courtesy, rites
禯|B113 S17 P1-4-13 Ynong2|チョウ ジョウ ニュ まつり|||
禰|B113 G9 S18 N3261 V4116 P1-4-14 Yni3 Ymi2|ネ デイ ナイ|||ancestral shrine
禱|B113 G9 S18 V4114 P1-4-14 Ydao3|トウ いの.る まつ.る|||pray, entreat, beg, plead, prayer
禳|B113 S22 V4117 P1-5-17 I4e17.1 Yrang2 Yrang3|ジョウ はら.う|||exorcise, drive away
禴|B113 S21 P1-4-17 Yyue4|ヤク ヨウ まつり|||sacrifice
禸|B114 S5 H3470 P2-1-4 Yrou2|ジュウ ニュ あしあと||ぐうのあし|rump, footprint radical (no. 114)
禹|B114 S9 V4118 P4-9-3 I0a9.14 Yyu3|ウ|||name of a Chinese emperor
禺|B114 S9 V4119 P4-9-3 I0a9.15 Yyu2 Yyu4|グ グウ おながざる|||long-tailed monkey
离|B114 S11 H2102 P2-2-9 Ychi1 Yli2|チ リ|||rare beast, strange, elegant
禽|B9 G9 S13 N528 V4120 L2049 P2-2-11 I2a10.8 Yqin2|キン とり とりこ|||bird, captive, capture
禾|B115 G9 S5 V4121 H3503 P4-5-3 I5d0.1 Yhe2|カ いね||のぎ のぎへん|2-branch tree radical (no. 115)
禿|B115 S7 N3262 V4122 L2606 P2-5-2 I5d2.5 Ytu1|トク ちび.る かむろ は.げる はげ|||become bald, bare, wear out, waste away, little girl employed at a brothel
秀|B115 G8 S7 F848 N3263 V4123 H2545 DK1616 L914 IN1683 E1355 P2-5-2 I5d2.4 Yxiu4|シュウ ひい.でる|しゅ しょう ひで ひでし ほ||excel, excellence, beauty, surpass
私|B115 G6 S7 F242 N3265 V4124 H1115 DK758 L902 IN125 E876 P1-5-2 I5d2.2 Ysi1|シ わたくし わたし|||private, I, me
秂|B115 S7 P2-5-2 Yren2|ジン ニン|||
秄|B115 S8 P1-5-3 Yzi3|シ つちか.う|||
秇|B115 S8 P1-5-3 Yyi4|ゲイ ウン う.える のり わざ|||skill, ability in handicraft a craft, an art, calling, trade, accomplishment
秈|B115 S8 P1-5-3 Yxian1|セン うるち|||non-glutinous long grain rice
秉|B115 S8 V4125 P4-8-3 I0a8.11 Ybing3|ヘイ と.る|||take, cherish, sheaf, unit of volume (10 koku; 1,800 l)
秊|B115 S8 P2-5-3 Ynian2|ネン とし|||year, new-years, person's age
秋|B115 G2 S9 F635 N3273 V4131 H1139 DK776 L900 IN462 E140 P1-5-4 I5d4.1 Yqiu1|シュウ あき とき|あい||autumn
种|B115 S9 Ychong2|チュウ おさない|||seed, race, breed, to plant
秏|B115 S9 P1-5-4 Yhao4|コウ カイ ボウ モウ|||to waste, to destroy, to diminish (hence it came to mean a rat)
科|B115 G2 S9 F531 N3272 V4130 H1138 DK775 L1179 IN320 E81 P1-5-4 I5d4.3 Yke1|カ|しな||department, course, section
秒|B115 G3 S9 F1015 N3271 V4129 H1137 DK774 L899 IN1152 E380 P1-5-4 I5d4.2 Ymiao3|ビョウ|||second (1/60 minute)
秔|B115 S9 N3270 V4127 P1-5-4 Yjing1|コウ うるち ぬか|||non-glutinous (ordinary) rice
秕|B115 S9 N3269 V4126 P1-5-4 I5d4.4 Ybi3|ヒ しいな|||empty grain or rice husk, chaff
秖|B115 S9 P1-5-4 Yzhi1|シ みの.る|||
秘|B115 G6 S10 F862 N3281 V4140 H1159 DK787 L904 IN807 E964 P1-5-5 I5d5.6 Ymi4 Ybi4 Ylin2|ヒ ひ.める ひそ.か かく.す|||secret, conceal
秚|B115 S10 P1-5-5 Yban4|ハン やわ.らぐ|||
秝|B115 S10 P1-5-5 Yli4|レキ リャク なら.ぶ|||
秞|B115 S10 P1-5-5 Yyou2|ユウ ユ しげ.る|||
租|B115 G8 S10 F2089 N3279 V4138 H1161 DK789 L1778 IN1083 E1506 P1-5-5 I5d5.7 Yzu1|ソ|||tariff, crop tax, borrowing
秠|B115 S10 P1-5-5 Ypi1|ヒ フウ フ ヒュウ ヒュ くろきび|||millet
秡|B115 S10 V4132 P1-5-5 I5d5.5 Yba2|ハツ バチ|はらい||damaged grain
秢|B115 S10 P1-5-5 Yling2|レイ リョウ よわい|||
秣|B115 S10 N3277 V4136 P1-5-5 I5d5.1 Ymo4|マツ バツ まぐさ まぐさかう|||fodder
秤|B115 G9 S10 N3275 V4134 L2604 P1-5-5 I5d5.4 Ycheng4 Ychen4 Ycheng1|ショウ ヒン ビン はかり|||balances, scales, steelyard
秥|B115 S10 P1-5-5 Ynian2|デン ネン いね|||
秦|B115 G9 S10 F1894 N3274 V4133 DK1649 L2877 IN2181 P2-5-5 I5d5.10 Yqin2|シン はた|たい はだ やす||Manchu dynasty, name given to naturalized foreigners
秧|B115 S10 N3278 V4137 P1-5-5 I5d5.3 Yyang1|オウ なえ|||rice, seedlings
秩|B115 G8 S10 F1275 N3276 V4135 H1158 DK786 L903 IN1508 E1580 P1-5-5 I5d5.2 Yzhi4|チツ|ちち ちっ||regularity, salary, order
秪|B115 S10 P1-5-5 Yzhi1|チ みの.る|||only, merely
秫|B115 S10 P1-5-5 Yshu2|ジョツ シュツ チュツ もちあわ おけら|||glutinous variety of millet
秬|B115 S10 V4128 P1-5-5 I5d5.9 Yju4|キョ くろきび|||a type of millet
秭|B115 S10 P1-5-5 Yzi3|シ|||one thousand millions, sometimes used for one hundred millions
称|B115 G8 S10 F985 N3280 V4139 H1160 DK788 L905 IN978 E714 P1-5-5 I5d5.8 Ycheng1 Ychen4 Ycheng4|ショウ たた.える とな.える あ.げる かな.う はか.り はか.る ほめ.る|ね||appellation, praise, admire, name, title, fame
秱|B115 S11 P1-5-6 Ytong2|トウ ズ|||
秸|B115 S11 P1-5-6 Yjie1|カツ ケチ カイ わら|||stalks of millet, corn
移|B115 G5 S11 F448 N3282 V4141 H1177 DK798 L898 IN1121 E613 P1-5-6 I5d6.1 Yyi2|イ うつ.る うつ.す|||shift, move, change, drift, catch (cold, fire), pass into
秼|B115 S11 P1-5-6 Yzhu4|シュ のろ.う|||
稀|B115 G9 S12 F2232 N3286 V4145 H1189 DK805 L2611 IN2182 P1-5-7 I5d7.5 Yxi1|キ ケ まれ まばら|||rare, phenomenal, dilute (acid)
稂|B115 S12 P1-5-7 Ylang2|ロウ リョウ いぬあわ|||grass, weeds
稃|B115 S12 P1-5-7 Yfu1 Yfu2|フ フウ もみがら|||
稇|B115 S12 P1-5-7 Ykun3|コン う.れる くく.る|||to bind, as faggots of sheaves
稈|B115 S12 N3283 V4142 P1-5-7 I5d7.1 Ygan3|カン わら|||straw, hollow stem
稉|B115 S12 P1-5-7 Yjing1|コウ うるち ぬか|||non-glutinous rice
稊|B115 S12 P1-5-7 Yti2|テイ ダイ いぬびえ|||darnels, tares
程|B115 G5 S12 F514 N3285 V4144 H1190 DK806 L894 IN417 E754 P1-5-7 I5d7.2 Ycheng2|テイ ほど -ほど|ほと||extent, degree, law, formula, distance, limits, amount
稌|B115 S12 P1-5-7 Ytu2|ト ズ ショ いね|||glutinous rice
稍|B115 S12 N3284 V4143 P1-5-7 I5d7.3 Yshao1 Yshao4|ソウ ショウ やや ようやく|||slightly
税|B115 G5 S12 F289 N3287 V4146 H1191 DK807 L895 IN399 E727 P1-5-7 I5d7.4 Yshui4|ゼイ|さい||tax, duty
稑|B115 S13 P1-5-8 Ylu4|リク ロク わせ|||rice
稔|B115 G9 S13 F1775 N3288 V4149 H1207 DK815 L2607 IN2183 P1-5-8 I5d8.5 Yren3|ネン ジン ニン みの.る みのり|とし なる なり みのる ね み||harvest, ripen
稕|B115 S13 P1-5-8 Yzhun4|シュン わらたば|||
稗|B115 S14 N3290 V4156 L2608 P1-5-9 Ybai4 Ybi4|ハイ ヒ ひえ|||humble, deccan grass
稘|B115 S13 V4147 P1-5-8 I5d8.3 Yji1 Yqi2|キ|||straw, one year
稙|B115 S13 V4148 P1-5-8 I5d8.6 Yzhi2|ショク チョク|たね||early-maturing rice
稚|B115 G8 S13 F1560 N3292 V4154 H1206 DK814 L896 IN1230 E1576 P1-5-8 I5d8.1 Yzhi4|チ ジ いとけない おさない おくて おでる|まさ わか わく わっか||immature, young
稛|B115 S13 P1-5-8 Ykun3|コン キン クン くく.る|||bind
稜|B115 G9 S13 F2091 N3291 V4152 DK816 L2610 IN2184 P1-5-8 I5d8.4 Yleng2|リョウ ロウ いつ かど|||angle, edge, corner, power, majesty
稞|B115 S13 P1-5-8 Yke1|カ ゲ ラ むぎ|||grain ready for grinding, grain
稟|B115 G9 S13 N325 V4153 P2-2-11 I2j11.3 Ybing3|リン ヒン こめぐら|||salary in rice
稠|B115 S13 N3289 V4150 P1-5-8 I5d8.7 Ychou2|チュウ チョウ おお.い し.げる|||density
稡|B115 S13 P1-5-8 Yzui4|ソツ ソチ サイ セ あつ.まる あつ.める|||
稧|B115 S14 P1-5-9 Yxi4|ケイ ケツ ケチ わら みそぎ|||
稫|B115 S14 P1-5-9 Ybi1|ヒョク ヒキ しげ.る|||
稭|B115 S14 P1-5-9 Yjie1|カツ ケチ カイ わら|||stalk of grain, rice, corn, hemp
種|B115 G4 S14 F461 N3295 V4159 H1218 DK823 L1679 IN228 E503 P1-5-9 I5d9.1 Yzhong3 Ychong2 Yzhong4|シュ たね -ぐさ|おい くさ た ほ||species, kind, class, variety, seed
稯|B115 S14 P1-5-9 Yzong1|ソウ ス たば|||
稰|B115 S14 P1-5-9 Yxu1|ショ|||
稱|B115 S14 N3293 V4155 H1220 P1-5-9 Ycheng1 Ychen4 Ycheng4|ショウ たた.える とな.える あ.げる かな.う はか.る ほめ.る|||call, name, brand, address, say
稲|B115 G8 S14 F1038 N3294 V4158 H1219 DK824 L910 IN1220 E1656 P1-5-9 I5d9.2 Ydao4|トウ テ いね いな-|いの しね せ な||rice plant
稴|B115 S15 P1-5-10 Yxian2|レン ケン カン うるち|||
稵|B115 S15 P1-5-10 Yzi1|シ シュウ う.える ま.く ます|||
稷|B115 S15 N3298 V4165 P1-5-10 I5d10.1 Yji4|ショク きび|||millet
稸|B115 S15 P1-5-10 Yxu4|キク コク チク トク つ.む たくわえ.る|||
稹|B115 S15 P1-5-10 Yzhen3|シン テン ヘン しげ.る|||
稺|B115 S15 N3297 V4162 P1-5-10 Yzhi4|チ ジ いと.けない おさな.い おくて おご.る|||infancy
稻|B115 G10 S15 N3296 V4161 H1233 P1-5-10 Ydao4|トウ テ いね いな-|||rice plant
稼|B115 G8 S15 F1264 N3301 V4169 H1230 DK831 L893 IN1750 E1055 P1-5-10 I5d10.3 Yjia4|カ かせ.ぐ|||earnings, work, earn money
稽|B115 G9 S16 F2372 N3304 V4163 L2088 P1-5-11 Yji1 Yqi3|ケイ かんが.える とど.める|||think, consider, quarrel
稾|B115 S15 N5251 V4167 P2-2-13 Ygao3|コウ わら したがき|||draft, manuscript, rough copy
稿|B115 G8 S15 F1400 N3299 V4166 H1231 DK832 L892 IN1120 E1266 P1-5-10 I5d10.5 Ygao3|コウ わら したがき|||draft, copy, manuscript, straw
穀|B115 G6 S14 F1744 N2461 V4157 H1824 DK1186 L917 IN1729 E866 P1-10-4 I5d9.4 Ygu3|コク|たけ||cereals, grain
穂|B115 G8 S15 F1656 N3300 V4168 H1232 DK833 L909 IN1221 E1460 P1-5-10 I5d10.2 Ysui4|スイ ほ|お こう のり ほい||ear, ear (grain), head, crest (wave)
穃|B115 S15 V4164 P1-5-10 I5d10.4|ヨウ|||(no known meaning; S&H uses jabberwocky words)
穄|B115 S15 P1-5-10 Yji4|セイ サイ くろきび|||panicled millet
穅|B115 S16 P1-5-11 Ykang1|コウ ぬか むな.しい|||chaff, bran, husks of grain, (from which comes: poor, remiss)
穆|B115 S16 V4171 L2612 P1-5-11 I5d11.1 Ymu4|ボク モク やわ.らぐ|||respectful, mild, beautiful
穇|B115 S16 N3302 V4172 P1-5-11 Yshan1|サン シン ひえ|||deccan grass, barnyard grass
穈|B115 S16 P3-3-13 Ymen2|ボン モン ビ ミ|||millet
穉|B115 S17 N3303 V4178 P1-5-12 Yzhi4|チ ジ いと.けない おさ.ない おく.て お.ごる|||infancy
穌|B115 S16 P1-11-5 Ysu1 Ywei4|ソ かきあつ.める|||revive, to rise again, collect
積|B115 G4 S16 F541 N3306 V4176 H1236 DK835 L1543 IN656 E521 P1-5-11 I5d11.5 Yji1|セキ つ.む -づ.み つ.もる つ.もり|か さか しゃこ ずみ つみ||volume, product (x*y), acreage, contents, pile up, stack, load, amass
穎|B115 S16 N5127 V4173 H1612 L2790 P1-7-9 I9a7.5 Yying3|エイ ほさき のぎ|||heads of grain, cleverness
穏|B115 G8 S16 F1535 N3305 V4175 H1235 DK834 L1147 IN869 E1043 P1-5-11 I5d11.4 Ywen3|オン おだ.やか|||calm, quiet, moderation
穐|B115 S16 V4170 P1-5-11 I5d4.1-2 Yqiu1|シュウ あき とき|||autumn
穕|B115 S17 P1-5-12 Yqie4|ショウ|||
穖|B115 S17 P1-5-12 Yji3|キ ケ|||
穗|B115 G10 S17 N3307 V4177 H1246 P1-5-12 Ysui4|スイ ほ|お||ear (of grain), head, crest (of wave)
穙|B115 S17 P1-5-12 Ypu2|ホク しげ.る|||
穜|B115 S17 P1-5-12 Ytong2|トウ ズ ショウ シュ おくて|||rice
穝|B115 S17 P1-5-12|サイ|||
穟|B115 S17 P1-5-12 Ysui4|スイ ほ|||ear of grain, ripe grain
穠|B115 S18 P1-5-13 Ynong2|ジョウ ニュ しげ.る|||thick, lush, in clusters
穡|B115 S18 N3310 V4181 P1-5-13 I5d13.1 Yse4|ショク|||harvest
穢|B115 S18 N3311 V4182 P1-5-13 I5d13.3 Yhui4|アイ エ ワイ けが.す けが.れ けが.れる|||dirty
穣|B115 G9 S18 F2464 N3308 V4179 H1250 DK843 L2609 IN2185 P1-5-13 I5d13.2 Yrang2|ジョウ わら ゆたか|しげ みのる||good crops, prosperity, 10**28
穥|B115 S18 P1-5-13 Yyu4|ヨ う.える|||
穧|B115 S18 P1-5-13 Yji4|セイ ザイ シ かりいね|||sheaf
穩|B115 S19 N3312 V4183 H1255 P1-5-14 Ywen3|オン おだ.やか|||calm
穪|B115 S18 P1-5-13 Ycheng1 Ychen4 Ycheng4|ショウ たた.える とな.える あ.げる かな.う はか.る ほめ.る|||to praise
